84,47
83,48
82,48
81,48
80,48
79,48
78,48
77,48
76,48
75,48
74,48
73,49
72,49
71,49
70,50
69,50
68,50
67,50
66,51
65,51
64,52
63,52
62,52
61,53
60,53
59,54
58,54
57,55
56,56
55,56
54,57
53,58
52,58
51,59
50,60
49,61
48,62
47,63
46,64
45,65
44,66
43,67
42,68
41,69
40,70
40,71
39,72
38,73
38,74
37,75
37,76
36,77
36,78
35,79
35,80
35,81
34,82
34,83
33,84
33,85
32,86
32,87
32,88
31,89
31,90
31,91
30,92
30,93
30,94
30,95
30,96
29,97
29,98
29,99
29,100
29,101
29,102
29,103
29,104
29,105
29,106
29,107
29,108
29,109
29,110
29,111
29,112
29,113
29,114
30,115
30,116
30,117
31,118
31,119
31,120
32,121
32,122
32,123
33,124
33,125
34,126
34,127
34,128
35,129
35,130
36,131
36,132
37,133
37,134
38,135
39,136
39,137
40,138
41,139
41,140
42,141
43,142
44,143
44,144
45,145
46,146
47,147
48,148
49,149
50,150
51,151
52,151
53,152
54,153
55,153
56,154
57,154
58,155
59,155
60,156
61,156
62,156
63,157
64,157
65,157
66,158
67,158
68,158
69,159
70,159
71,159
72,159
73,159
74,159
75,159
76,160
77,160
78,160
79,160
80,160
81,161
82,161
83,161
84,161
85,161
86,161
87,161
88,161
89,161
90,161
91,161
92,161
93,161
94,161
95,160
96,160
97,160
98,160
99,160
100,160
101,159
102,159
103,159
104,159
105,159
106,159
107,159
108,159
109,159
110,159
111,159
112,158
113,158
114,158
115,158
116,158
117,158
118,157
119,157
120,157
121,157
122,158
123,157
124,157
125,157
126,157
127,157
128,156
129,156
130,156
131,155
132,155
133,155
134,154
135,154
136,154
137,153
138,153
139,153
140,152
141,152
142,152
143,151
144,151
145,150
146,150
147,149
148,149
149,148
150,148
151,147
152,147
153,146
154,146
155,145
156,145
157,144
158,144
159,143
160,143
161,142
162,141
163,141
164,140
165,139
166,139
167,138
168,137
169,136
170,136
171,135
172,134
173,133
174,132
175,131
176,130
177,129
178,128
179,127
180,126
181,125
182,124
183,123
184,122
184,121
185,120
186,119
187,118
188,117
188,116
189,115
189,114
190,113
190,112
191,111
191,110
191,109
191,108
191,107
190,106
190,105
190,104
190,103
190,102
190,101
190,100
190,99
190,98
189,97
189,96
189,95
188,94
188,93
187,92
187,91
186,90
186,89
185,88
184,87
184,86
183,85
182,84
181,83
180,82
179,81
178,80
178,79
177,78
176,77
175,76
174,75
173,74
172,74
171,73
170,72
169,71
168,70
167,70
166,69
165,68
164,67
163,67
162,66
161,66
160,65
159,64
158,64
157,63
156,63
155,62
154,62
153,61
152,61
151,60
150,60
149,59
148,59
147,58
146,58
145,57
144,57
143,56
142,56
141,56
140,55
139,55
138,55
137,54
136,54
135,54
134,53
133,53
132,53
131,52
130,52
129,52
128,52
127,51
126,51
125,51
124,51
123,51
122,50
121,50
120,50
119,50
118,50
117,50
116,50
115,50
114,50
113,49
112,49
111,49
110,49
109,49
108,49
107,49
106,49
105,48
104,48
103,48
102,48
101,48
100,48
99,48
98,48
97,48
96,48
95,48
94,48
93,48
92,48
91,48
90,48
89,48
88,47
87,47
86,47
85,47
84,47
