91,54
90,55
89,55
88,55
87,56
86,56
85,56
84,56
83,57
82,57
81,58
80,58
79,59
78,59
77,60
76,60
75,61
74,61
73,62
72,63
71,63
70,64
69,64
68,65
67,66
66,66
65,67
64,68
63,68
62,69
61,69
60,70
59,70
58,71
57,72
56,72
55,73
54,73
53,74
52,75
51,75
50,76
49,77
48,77
47,78
46,78
45,79
44,80
43,80
42,81
41,82
40,83
39,83
38,84
37,84
36,85
35,86
34,87
33,88
32,88
31,89
31,90
30,91
29,92
28,93
27,94
27,95
27,96
27,97
27,98
28,99
29,100
30,101
31,102
32,103
33,104
34,105
35,106
36,107
37,108
38,109
39,110
40,111
41,111
42,112
43,113
44,114
45,114
46,115
47,116
48,116
49,117
50,118
51,119
52,119
53,120
54,121
55,122
56,122
57,123
58,124
59,125
60,126
61,126
62,127
63,128
64,128
65,129
66,130
67,131
68,131
69,132
70,133
71,133
72,134
73,135
74,135
75,136
76,136
77,137
78,137
79,137
80,138
81,138
82,138
83,138
84,139
85,139
86,139
87,139
88,139
89,138
90,138
91,138
92,139
93,138
94,138
95,138
96,137
97,137
98,137
99,136
100,136
101,135
102,135
103,135
104,134
105,134
106,133
107,133
108,132
109,132
110,131
111,130
112,130
113,129
114,129
115,128
116,128
117,127
118,127
119,126
120,125
121,125
122,124
123,124
124,123
125,123
126,122
127,121
128,121
129,120
130,120
131,119
132,118
133,118
134,117
135,117
136,116
137,116
138,115
139,114
140,114
141,113
142,113
143,112
144,112
145,111
146,110
147,110
148,109
149,108
150,108
151,107
152,106
153,105
154,105
155,104
156,103
157,102
158,101
158,100
158,99
158,98
158,97
157,96
156,95
155,94
154,93
153,93
152,92
151,91
150,91
149,90
148,90
147,89
146,89
145,88
144,88
143,87
142,86
141,86
140,85
139,84
138,84
137,83
136,82
135,81
134,80
133,80
132,79
131,78
130,77
129,76
128,75
127,74
126,73
125,73
124,72
123,71
122,70
121,69
120,69
119,68
118,67
117,66
116,66
115,65
114,64
113,63
112,63
111,62
110,61
109,61
108,60
107,59
106,59
105,58
104,58
103,57
102,57
101,57
100,57
99,56
98,56
97,56
96,56
95,56
94,55
93,55
92,55
91,54
