177,74
176,75
175,75
174,75
173,75
172,75
171,75
170,75
169,75
168,75
167,75
166,75
165,75
164,75
163,75
162,75
161,75
160,75
159,75
158,75
157,75
156,75
155,75
154,75
153,75
152,75
151,75
150,75
149,75
148,75
147,75
146,75
145,75
144,75
143,75
142,76
141,75
140,75
139,75
138,75
137,75
136,75
135,75
134,75
133,76
132,76
131,76
130,76
129,76
128,76
127,75
126,76
125,76
124,76
123,76
122,76
121,76
120,76
119,76
118,76
117,76
116,76
115,76
114,76
113,76
112,76
111,76
110,76
109,76
108,75
107,76
106,76
105,76
104,76
103,76
102,76
101,77
100,77
99,77
98,77
97,77
96,77
95,77
94,77
93,77
92,77
91,77
90,77
89,77
88,77
87,77
86,77
85,78
84,78
83,78
82,77
81,77
80,77
79,77
78,77
77,77
76,77
75,77
74,77
73,77
72,77
71,77
70,78
69,77
68,77
67,77
66,78
65,78
64,78
63,78
62,78
61,78
60,78
59,78
58,78
57,79
56,79
55,79
54,79
53,79
52,78
51,78
50,78
49,78
48,78
47,78
46,78
45,78
44,78
43,78
42,78
41,78
40,79
39,79
38,79
37,80
36,80
35,80
34,81
33,81
32,82
31,83
30,84
30,85
30,86
30,87
31,88
31,89
32,90
33,91
34,92
35,93
36,94
37,94
38,95
39,95
40,95
41,95
42,96
43,96
44,96
45,96
46,97
47,97
48,97
49,97
50,97
51,97
52,97
53,97
54,97
55,97
56,97
57,97
58,97
59,97
60,97
61,97
62,97
63,97
64,97
65,97
66,97
67,96
68,96
69,96
70,97
71,97
72,97
73,97
74,98
75,97
76,98
76,97
77,96
78,97
78,98
78,97
79,96
80,97
80,98
81,97
82,97
83,97
84,97
85,97
86,97
87,97
88,97
89,97
90,97
91,97
92,97
93,97
94,97
95,97
96,97
97,97
98,97
99,97
100,97
101,97
102,97
103,97
104,97
105,97
106,97
107,97
108,97
109,97
110,97
111,97
112,97
113,97
114,97
115,97
116,97
117,97
118,97
119,97
120,98
121,98
122,98
123,98
124,98
125,98
126,98
127,98
128,98
129,98
130,98
131,98
132,98
133,98
134,98
135,98
136,98
137,98
138,98
139,98
140,99
141,99
142,99
143,99
144,99
145,99
146,99
147,99
148,99
149,100
150,100
151,100
152,101
153,100
154,101
155,100
156,100
157,100
158,100
159,100
160,101
161,101
162,101
163,101
164,101
165,101
166,101
167,101
168,101
169,101
170,101
171,101
172,101
173,101
174,101
175,101
176,101
177,102
178,102
179,102
180,102
181,102
182,101
183,102
184,102
185,102
186,102
187,102
188,102
189,102
190,102
191,102
192,102
193,102
194,102
195,102
196,101
197,102
198,102
199,101
200,101
201,101
202,101
203,101
204,101
205,102
206,102
207,101
208,102
209,102
210,102
211,102
212,101
213,101
214,101
215,101
216,101
217,101
218,101
219,100
220,101
221,100
222,99
223,99
224,99
225,99
226,98
227,98
228,97
229,97
230,96
231,95
232,95
233,94
234,93
235,92
236,92
237,91
238,90
239,90
240,90
241,90
242,89
243,89
244,89
245,89
246,89
247,89
248,88
249,87
250,87
249,87
248,86
247,85
246,85
245,84
244,84
243,84
242,83
241,83
240,83
239,82
238,82
237,82
236,81
235,81
234,80
233,80
232,79
231,78
230,78
229,77
228,76
227,76
226,75
225,74
224,75
223,75
222,75
221,75
220,75
219,75
218,75
217,75
216,75
215,75
214,75
213,75
212,75
211,75
210,75
209,75
208,75
207,75
206,75
205,75
204,75
203,75
202,75
201,75
200,75
199,75
198,75
197,75
196,75
195,75
194,75
193,75
192,75
191,75
190,75
189,75
188,75
187,75
186,75
185,75
184,75
183,75
182,75
181,75
180,75
179,74
178,75
177,74
